农夫在种地,10月21日 14:54 来自小米手机,1,0,0,会对话，更智联。 青岛·北宅街区 ​​​
农夫在种地,10月21日 14:46 来自小米手机,1,0,0,东风风光580智联版的卖点就是人机交互 青岛·北宅街区 ​​​
农夫在种地,10月21日 14:23 来自小米手机,2,0,0,第一场发布会竟然是东风风光580上市的发布会[汗]#风光580智联型上市发布会# 青岛·北宅街区 ​​​
农夫在种地,10月21日 10:02 来自小米手机,1,1,2,科二挂掉了。 即墨·龙泉镇 ​​​
lovely靡靡茶_DM,06月04日 06:57 来自iPhone 6s Plus,254,346,19,【上校鸡块】还是自己做的上校鸡块够味好吃！无添加，更健康！get[馋嘴] ​#食用收集# ​​​
lovely靡靡茶_DM,04月30日 21:14 来自iPhone 6s Plus,463,735,47,这也许是史上最好最全的VLOOKUP函数教程 这也许是史上最好最全的VLOOKUP函数教程 ​​​
lovely靡靡茶_DM,02月20日 13:08 来自iPhone 6s Plus,18,229,3,【58个超实用网站，助你提升自我 ​】#考研大搜罗# ​​​
lovely靡靡茶_DM,02月09日 21:40 来自iPhone 6s Plus,436,1208,52,#Dr韩英文儿歌精选# 系列31——Baby Shark[兔子]这首十分经典的儿歌，帮助宝宝熟悉家庭成员名字。这个版本的画面是我见过的版本里最可爱的。这首儿歌里我们还可以注意到编排时的快慢节奏变化，其实我们与孩子一起唱歌，为孩子念绘本时，如果能做到绘声绘色，便是最优质的早教[心] 秒拍视频  ​​​ 全文
lovely靡靡茶_DM,02月05日 08:05 来自iPhone 6s Plus,20863,4348,1871,“可怜我们这些害羞的人，总被误会成高冷。 ” ​​​
lovely靡靡茶_DM,02月01日 16:22 来自粉丝红包,0,0,0,#M鹿M的红包#Boomshakalaka！我在M鹿M 的红包中抽到了@微博电影 提供的“电影代金券”，2017年的小惊喜！也许你的惊喜更大哦~M鹿M 的红包 ​​​
lovely靡靡茶_DM,02月01日 16:22 来自粉丝红包,0,0,0,#吴尊的红包#Boomshakalaka！我在吴尊 的红包中抽到了@让红包飞 提供的“处女座财神卡”，2017年的小惊喜！也许你的惊喜更大哦~吴尊 的红包 ​​​
lovely靡靡茶_DM,02月01日 16:22 来自粉丝红包,0,0,0,#李晨的红包#Boomshakalaka！我在李晨 的红包中抽到了@滴滴出行 提供的“滴滴贺岁感恩券”，2017年的小惊喜！也许你的惊喜更大哦~李晨 的红包 ​​​
lovely靡靡茶_DM,01月26日 17:10 来自粉丝红包,0,0,0,#洛杉矶胖爸爸的红包#boom boom boom！我在洛杉矶胖爸爸 的红包中抽到了“赴美生子优惠券”！2017年的小惊喜！也许你的惊喜更大哦~洛杉矶胖爸爸 的红包 ​​​
lovely靡靡茶_DM,01月26日 17:09 来自粉丝红包,0,0,0,#美容师Po的红包#Boomshakalaka！我在美容师Po 的红包中抽到了@聚美陈欧 提供的“聚美百元礼包”，2017年的小惊喜！也许你的惊喜更大哦~美容师Po 的红包 ​​​
Scratchwound,07月11日 09:18 来自合拍客户端,0,0,0,。 ​​​
Scratchwound,05月14日 14:29 来自钱程,0,0,0,靠谱的兼职赚钱APP，0成本，上手快，月入过万！http://t.cn/RaC8x1G ​​​
Scratchwound,03月26日 14:58 来自微博 HTML5 版,1,2,0,#沃•开心#  脑洞艺术家Daihei Shibata制作的一个视频，你永远想不到下一秒会发生什么 [笑cry]http://t.cn/R6PZ9JY ​​​
Scratchwound,01月30日 22:30 来自粉丝红包,0,0,0,#米妮大萌萌mini的红包#Boomshakalaka！我在米妮大萌萌mini 的红包中抽到了@让红包飞 提供的“处女座财神卡”，2017年的小惊喜！也许你的惊喜更大哦~米妮大萌萌mini 的红包 ​​​
Scratchwound,2016-11-09 12:27:50 来自OPPO R9 Plus,0,0,0,谁能告诉我为什么女生照照片喜欢只照半张脸 ​​​
淳朴的上海男人,"09月14日 08:23 来自<a href=""https://weibo.cn/sinaurl?f=w&amp;u=http%3A%2F%2Fdown.sina.cn%2Fsinaclient%2Fweibo%2Findex%2Fgsid%2F0%2Fmid%2F0"">iPhone客户端</a>",5,0,3,每个人都不容易，我愿意当吃亏的那个人 ​​​
淳朴的上海男人,"2016-07-17 22:31:53 来自<a href=""https://weibo.cn/sinaurl?f=w&amp;u=http%3A%2F%2Fdown.sina.cn%2Fsinaclient%2Fweibo%2Findex%2Fgsid%2F0%2Fmid%2F0"">iPhone客户端</a>",6,0,0,赢了！第一次现场看[足球]感谢申花，带来精彩比赛和震撼也希望受伤球员早日康复。 ​​​
meinierweijie,10月19日 04:51 来自微博 weibo.com,0,0,0,我免费围观了 @马栏坡的新鲜事 的回答，问题价值 1.00 元，快来一起免费围观~ 微博问答:邓超当年拍屠龙记的时候出轨安性女明星被孙俪追奸是真的吗？前段时候又爆出轨江一燕，她是什么背景？邓超和孙俪小俩口现实中真像现在这么恩爱吗？ ​​​
meinierweijie,10月06日 12:16 来自微博 weibo.com,0,0,0,我免费围观了 @陶短房 的回答，问题价值 29.99 元，快来一起免费围观~ 微博问答:画家吴欢曝光:著名演员张少华（即为图中人物），年轻时候以红卫兵队长的身份，带队抄砸了他父母的家，并且把他母亲新凤霞的半月板踢坏，并且抢走了齐白石画像据为己有。而 ​​​
meinierweijie,10月03日 20:36 来自微博 weibo.com,0,0,0,我免费围观了 @鲍迪克 的回答，问题价值 108.00 元，快来一起免费围观~ 微博问答:鲍老师好，你怎么看待94年清华校友朱令案？在各种版本的猜测中，你认为真相更可能是哪一种，孙某是否无辜？你怎么看待二逼瓦西里和一毛不拔大师贝志诚的争论？朱令还能康复 ​​​
meinierweijie,09月29日 20:18 来自iPhone 6,0,0,0,你学历高，你所学的知识并没有什么用，有用的是这代表你智商比别人高、比别人有耐力、能吃苦！这些特质让你成功。而不是你的高学历让你成功。 ​​​
meinierweijie,09月28日 22:03 来自iPhone 6,14618,7980,3934,读不读大学的差距，是这样影响我们一生的。 ​​​
meinierweijie,09月28日 13:28 来自iPhone 6,0,0,1,红土航空又晚点🙈我们坐哪趟航空都不开心！！！ 南京·南京禄口国际机场T2航站楼(上港路) ​​​
meinierweijie,09月28日 10:17 来自iPhone 6,0,0,0,我在这里 南京·秣陵街区 ​​​
meinierweijie,09月27日 19:23 来自微博 weibo.com,0,0,0,我免费围观了 @王福重 的回答，问题价值 200.00 元，快来一起免费围观~ 微博问答:王老师，平谷线开通，有人说燕郊房价涨，北京房价跌，是这样吗？ ​​​
meinierweijie,09月25日 11:01 来自iPhone 6,1,0,2,坑比九元航空垃圾公司早晚倒闭，收的托运行李费比机票都贵！祝愿你们早日倒塌，大家都别坐。 海口·海口美兰国际机场 ​​​
meinierweijie,09月25日 10:05 来自iPhone 6,0,0,0,其实廉价航空公司的机票也并不便宜，我买的时候都没有注意，只是选不成座位我才注意到。加上托运行李每个人差不多增加350元行李费。估计上飞机后吃饭喝水还会增加一些费用。这个廉价已经很不廉价了。 海口·海口美兰国际机场 ​​​
Qlouds,10月14日 14:30 来自百度分享,0,0,0,我刚刚在摩点上支持了这个项目:【中国独立游戏大电影】《中国独立游戏大电影》（暂名），是一部记录中国独立游开发者创作历程的纪录片。制作组希望通过独立拍摄的形式，尽可能真实地呈现中国独立游戏开发者... 中国独立游戏大电影，用独立的方式记录独立游戏 ​​​
Qlouds,10月04日 01:42 来自微博 weibo.com,17,4,7,爆头案例分析:1。发球前不做卡线测试。先小力度发球进行测试的话，就不会受伤；2。懒。从拿到球两手旋转紧线的方式来看，不是自己从头绕线的，从沙发的报纸来看，这颗球很可能被弟弟或客人动过，卡线后没有解开就放在那。对别人绕一半的球应保持警惕，解开重绕！3。逃脱发球姿势错误。身体侧向；手 ​​​ 全文
Qlouds,09月30日 21:36 来自Welike,0,0,0,yet another empty shell. ​​​
Qlouds,09月26日 00:27 来自微博 weibo.com,0,0,0,图层计算：正确，移动计算：正确，跳跃计算：正确，下落计算：正确哈哈哈[二哈] ​​​
Qlouds,09月24日 11:45 来自Welike,58,86,57,【入手 iPhone X 之前，说说手势操作那些事儿】目前关于 iPhone X 的大多数讨论都停留在硬件等方面，而我们则更加关注系统和交互的变化，这一篇，我们要回到过去，说一说手势操作那些事儿。@老麦煮机 | 全文：http://t.cn/R0GHiBJ ​​​
Qlouds,09月23日 19:14 来自微博 weibo.com,0,0,0,高兴一晚上！ ​​​
Qlouds,09月21日 19:11 来自微博 weibo.com,0,0,0,有个动得有点快。。 ​​​
Qlouds,09月20日 00:12 来自微博 weibo.com,2,0,6,改动有点大，垂直移动都有问题了。。不过图层计算好像是正确的。。 ​​​
Qlouds,09月17日 22:33 来自微博 weibo.com,1,0,4,能动啦 ​​​
Qlouds,09月05日 21:54 来自微博 weibo.com,1,0,0,一直在写的游戏小样..现在终于有了一个计算正确的版本，这个星期争取把移动给做出来吧.. ​​​
多莲子,03月21日 19:55 来自荣耀手机 勇敢做自己,669,729,805,继315之后，92后已经是中年人了[二哈]改善中年人黑眼圈秘方曝光了，仅要1元你信吗[摊手]【秘方暗号：329445】【阿萨伊果冻】狙击糖化保护视力 淡化黑眼圈 眼睛酸涩眼干 护眼#二姨妈的小分享# 秒拍视频 . ​​​
多莲子,"2015-10-05 14:42:41 来自<a href=""https://weibo.cn/sinaurl?f=w&amp;u=http%3A%2F%2Fdown.sina.cn%2Fsinaclient%2Fweibo%2Findex%2Fgsid%2F0%2Fmid%2F0"">Android客户端</a>",0,0,0,可不可以不勇敢。 ​​​
多莲子,2015-01-04 10:11:53 来自三星Galaxy_SII,1,0,1,我总认为人生早有安排，这一生中，两个人会相遇的次数是固定的，后来见一次就少一次了。我又觉得，好像聊天也是一样的，该说的说完了，就没有要说的话了。 ​​​
多莲子,2014-12-02 08:55:08 来自三星Galaxy_SII,2,0,0,来打个招呼吧。“嗨！早啊。天气真冷。” ​​​
多莲子,2014-12-01 23:52:52 来自三星Galaxy_SII,0,0,0,下雨了，天气骤冷，在12月的头一天，像是算好的日期，刚刚好。如果人生刚刚好，相遇刚刚好，相伴刚刚好，那么活着真好。可若没有错过和失去，怎会懂得珍惜，又怎能明白什么才叫刚刚好。 ​​​
多莲子,2014-12-01 22:34:34 来自三星Galaxy_SII,0,0,0,下雨了，天气骤冷，在12月的头一天。 ​​​
多莲子,2014-11-28 09:38:32 来自三星Galaxy_SII,1,0,0,好多那个时候常听的歌，现在歌名都想不起来了。原来，不去触碰就会陌生。 ​​​
多莲子,2014-11-28 09:35:16 来自三星Galaxy_SII,1,0,0,车技不好，拐个弯要用推的。一过路小伙:嘿！拖车不？我:哟！不用不用！减肥呢。[可怜]事实上技不如人:怪我咯？ ​​​
多莲子,2014-11-24 17:06:57 来自三星Galaxy_SII,0,0,0,"山有木兮木有枝,心悦君兮君不知。 ​​​"
多莲子,2014-11-23 23:06:39 来自三星Galaxy_SII,1,0,0,说好不为你忧伤，但心情怎会无恙。 ​​​
黄千仪64425,09月11日 23:54 来自百词斩图背单词,0,0,0,今天我在#百词斩# 背了45个《高考高分》单词， 我已经在百词斩坚持了9天。你也来背单词吧 >>> 百词斩 首页 ​​​
黄千仪64425,09月11日 13:12 来自百词斩图背单词,0,0,0,"我已经坚持了2天英文阅读, 完成了2篇文章 http://t.cn/Rp69Y2X ​​​"
黄千仪64425,09月11日 00:18 来自百词斩图背单词,0,0,0,今天我在#百词斩# 背了25个《高考高分》单词， 我已经在百词斩坚持了9天。你也来背单词吧 >>> 百词斩 首页 ​​​
黄千仪64425,09月10日 17:09 来自百词斩图背单词,0,0,0,"我已经坚持了1天英文阅读, 完成了1篇文章 http://t.cn/RpMEVkW ​​​"
黄千仪64425,09月10日 17:04 来自百词斩图背单词,0,0,0,「Try and Try Hard」要玩儿 就玩儿真哒～ http://t.cn/RpM8DJP ​​​
黄千仪64425,07月27日 20:02 来自荣耀NOTE8  2K大屏,206,100,28,#我爱二次元#耳朵要怀孕！人气王Lao干妈超赞戏腔唱古风版 《典狱司》，有多少人沉迷辣酱日渐消瘦[污]#Lao乾媽# 微博视频 ​​​
黄千仪64425,07月25日 21:21 来自荣耀NOTE8  2K大屏,319,285,83,杭州有哪些值得一去的地方和必须品尝的美食？ ​​​​
黄千仪64425,06月07日 15:03 来自荣耀NOTE8  2K大屏,0,0,0,狗是没有意识的动物（只有人类是有意识的，其他动物的行为完全都是出于物种本能）。狗不会故意恶意伤人，如果出事，也是因为主人没有管教好，怎么能把责任怪在狗身上？我们不谈什么生命平等，但单单所谓＂恶犬＂等等称呼，就是一种强加的罪名。犬类伤人，被惩治的应该是不负责的主人，而不是让狗来承担 ​​​ 全文
黄千仪64425,05月14日 15:22 来自荣耀NOTE8  2K大屏,654,1563,124,卧槽，这是我见过最毒的了，不得不信 ​​​. ​​​
黄千仪64425,01月15日 00:28 来自橙光安卓客户端,0,0,0,#橙光游戏赛高#我在用橙光游戏（安卓客户端）玩《 君王六百年（12／12更新） 》呢~因为实在是太吸引人了，让我随时随地都想玩一玩[太开心]小伙伴们也要来一起玩哟（分享自@橙光游戏中心）橙光游戏（安卓客户端）下载地址:http://t.cn/RMOYYWS ​​​
浦西伐客,10月21日 22:18 来自Weibo.intl,1,0,0,最近连续四天微博小秘书都给我发了私信但是总是打不开我估计是推送人民日报写给青年的信可能我已经不是青年了吧 ​​​
浦西伐客,10月20日 17:54 来自微博 weibo.com,1,0,0,追尾的傻逼坚持要先寄发票，等保险公司赔钱后再转账给我。傻逼见得多了，这么恶心的傻逼还是第一次见，估计是在东莞做鹅的。 ​​​
浦西伐客,10月19日 23:30 来自微博 weibo.com,0,0,0,车被追尾，对方全责，一直催我快点定损，但是对方车险公司人寿，拖了8个工作日才出价格，而且旧件单还没出来。我好心把价格先告诉对方，没想到这个傻逼说太贵了你一定是加了什么项目吧我只会付该付的责任。我操他娘的大傻逼，你搞别人肚子搞多了吧！早知道就给点钱给4S店来个全套大保健不对是保养了！ ​​​
浦西伐客,10月19日 11:33 来自Weibo.intl,0,0,1,围棋手即将转型成程序员，就像赛车。舒马赫驾驶技术牛逼，但是要拿冠军，还得看车队引擎给力与否。 ​​​
浦西伐客,10月18日 21:36 来自Weibo.intl,0,0,0,不适合跑步，鉴定完毕。 ​​​
浦西伐客,10月16日 13:12 来自Weibo.intl,0,0,1,所以，一开始就是哥哥陷害弟弟，最后弟弟又代替哥哥坐牢。下一季名字就叫白夜追凶之越狱？ ​​​
浦西伐客,10月15日 18:32 来自微博 weibo.com,0,0,0,《天才枪手》，怎么讲，我至少可以想出5种比女主角钢琴课科学、便捷、不易出错的作弊方法。某些片段还是挺有意思的。 ​​​
浦西伐客,10月15日 10:06 来自微博 weibo.com,0,0,2,这一天真正来的时候是这么的措手不及，连我最爱的The Simpsons都没下完……现在大学外面还有光盘卖吗？ ​​​
浦西伐客,10月14日 22:24 来自Weibo.intl,1,0,0,德布劳内真心厉害 ​​​
浦西伐客,10月12日 15:58 来自微博 weibo.com,0,0,0,“您好，很抱歉您的回答受到牵连。知乎禁止政治敏感，问题「北京的高房价是否透支了外来年轻人的创造力和生活品质？」由于违反知乎规范被删除，导致您的回答也受到牵连被删除，还请您谅解。具体规范烦请查看知乎社区管理规定 。如果有其他疑问，欢迎您随时来信询问。查看详情”[二哈][二哈][二哈] ​​​ 全文
用户6388230396,10月21日 22:28 来自够快才畅快vivo X6,0,0,0,扫一扫我的微博二维码名片，关注我吧~ ​​​
用户6388230396,10月21日 22:08 来自够快才畅快vivo X6,0,3,0,社会上的好心人们大家好，本人叫赵银胜25岁，2015年我换上了强直性脊柱炎病。两年以来为了治病花光了所有积蓄。已经是无法在继续治疗。家中爸妈都以年过六旭，在家就靠种点地还不够维持生活。本人因病重现什么都做不了。希望有爱的好心人们帮我一把，求求你们了，也许我自己不怕死，但是每当我看到爸爸 ​​​ 全文
用户6388230396,10月21日 21:01 来自够快才畅快vivo X6,1835,108,498,“高科技？神秘秘方？酒店神嚎给你揭开真相！#老王搞事##祖传秘方##揭开真相##高科技##江湖郎中#”老王搞事的秒拍视频 （使用#秒拍#录制，免流量看热门短视频！） ​​​
用户6388230396,10月21日 20:05 来自够快才畅快vivo X6,0,3,0,社会上的好心人们大家好，本人叫赵银胜25岁，2015年我换上了强直性脊柱炎病。两年以来为了治病花光了所有积蓄。已经是无法在继续治疗。家中爸妈都以年过六旭，在家就靠种点地还不够维持生活。本人因病重现什么都做不了。希望有爱的好心人们帮我一把，求求你们了，也许我自己不怕死，但是每当我看到爸爸 ​​​ 全文
用户6388230396,10月21日 19:05 来自够快才畅快vivo X6,0,3,0,社会上的好心人们大家好，本人叫赵银胜25岁，2015年我换上了强直性脊柱炎病。两年以来为了治病花光了所有积蓄。已经是无法在继续治疗。家中爸妈都以年过六旭，在家就靠种点地还不够维持生活。本人因病重现什么都做不了。希望有爱的好心人们帮我一把，求求你们了，也许我自己不怕死，但是每当我看到爸爸 ​​​ 全文
用户6388230396,10月21日 18:58 来自够快才畅快vivo X6,0,3,0,社会上的好心人们大家好，本人叫赵银胜25岁，2015年我换上了强直性脊柱炎病。两年以来为了治病花光了所有积蓄。已经是无法在继续治疗。家中爸妈都以年过六旭，在家就靠种点地还不够维持生活。本人因病重现什么都做不了。希望有爱的好心人们帮我一把，求求你们了，也许我自己不怕死，但是每当我看到爸爸 ​​​ 全文
用户6388230396,10月21日 18:24 来自够快才畅快vivo X6,73149,3719,12027,【“我快不行了，让我再看一眼儿子吧！”老爸在抢救，儿子却在隔壁救别人！】10月19日上午11点左右，台州医院心血管内科副主任医师葛卫力完成了一位病人手术后，口罩还来不及摘，就问身边的护士徐超：我爸爸怎么样了？手术还顺利吧？当得知父亲已经顺利完成手术时，葛卫力这才放下心。事实上，在父亲心 ​​​ 全文
用户6388230396,10月21日 18:24 来自够快才畅快vivo X6,24152,2052,9773,【有钱人终成眷属？男子为女主播刷9千万礼物抱得美人归】日前，有网友爆料一直播第一女主播vivianf和给她刷了九千万人民币的榜一要结婚了，评论都说“这大概就是嫁给爱情吧”。 ​​​
饼干和萝卜_691,10月21日 22:39 来自HUAWEI Mate 9,1149,2074,129,一直觉得这个《See you again》MV才最有感觉，单曲循环了好久，致敬保罗！ 热门搞笑排行榜的秒拍视频 ​​​
LIRUOXIBABY,08月23日 11:51 来自OPPO R9s,168,211,19,#吃喝玩乐切# 流口水啊！！！！夏天吃超棒的#快手炒面#，自己在家几分钟搞定，比外面买的好吃100倍，吃货试试啊[兔子]（大胃爱丽丝） ​​​​
LIRUOXIBABY,08月05日 18:38 来自OPPO R9s,0,0,0,分享图片 ​​​
LIRUOXIBABY,07月31日 10:37 来自OPPO R9s,0,0,0,分享图片 ​​​
LIRUOXIBABY,07月18日 22:48 来自OPPO R9s,0,0,0,分享图片 ​​​
LIRUOXIBABY,07月10日 20:45 来自OPPO R9s,0,0,0,分享图片 ​​​
LIRUOXIBABY,07月01日 13:21 来自OPPO R9s,43731,19691,18385,终于找到这个小姑娘剪刘海的完整视频了！可爱得不要不要的！长大了不得了啊[笑cry]http://t.cn/RoQR8ac ​​​
LIRUOXIBABY,06月21日 12:06 来自OPPO R9s,228,93,4,五瓣樱花规整比例的画法，马了学～[胜利]️ 秒拍视频 ​​​
LIRUOXIBABY,06月15日 20:07 来自OPPO R9s,23,40,1,运动后的拉伸动作！可以放松并加强运动减肥效果！ ​​​​这个一定要收[赞] ​​​​
LIRUOXIBABY,06月13日 02:07 来自生日动态,0,0,0,祝你生日快乐 ​​​
LIRUOXIBABY,06月09日 00:02 来自OPPO R9s,5257,8630,5247,教你如何拍出大长腿！http://t.cn/RSYyHMg ​​​
Youngurt_D,10月17日 23:09 来自iPhone 6s,0,0,0,拳打三星脚踢苹果[doge]，835跑得过么[笑cry]。。。 ​​​
Youngurt_D,10月16日 00:20 来自iPhone 6s,0,0,0,hhh~~~ 又一部被名字和颜值制裁了的国宝级影片，三傻的既视感。。 ​​​
Youngurt_D,10月15日 19:03 来自iPhone 6s,0,0,0,那些说放水的人也不知道怎么想的，这分明是AHQ打累了呀，你看SKT遇到EDG不是证明自己还是SKT嘛。（除非尾款没结清[doge]） ​​​
Youngurt_D,10月12日 06:51 来自iPhone 6s,0,0,0,土名好养活还可以理解。。但是男孩取女孩名，女孩取男孩名好养活是谁编出来的！？ ​​​
Youngurt_D,10月06日 21:38 来自iPhone 6s,1,0,0,本来还在想skt今年是真被打蒙了还是因为别的。。。转眼就被啪～啪～啪～不过可以放心了，离开pawn的EDG这次真的很精彩！！！十五的月亮十七圆hhh～～～ps:不碰毒药的原因不是因为别的就是因为碰过lol[doge] ​​​
Youngurt_D,10月04日 23:51 来自微博 weibo.com,0,0,0,现在医院的漱口水可以去申请麻醉专利了，嘴里醉到没感觉。。我貌似比这个人的智商削微高辣么一丢丢，吃的鱼香肉丝，后来特么才知道是辣的。。。然后这个花好月圆的小长假就基本告别饮食了-----------~~中秋快乐~~------------- ​​​
Youngurt_D,09月28日 17:46 来自iPhone 6s,0,0,0,永顺炸鸡什么时候变成通州的特产了，怎么就我这个本地人不知道[允悲]。。。 ​​​
Youngurt_D,09月27日 06:49 来自iPhone 6s,0,0,0,加上本故事纯属虚构呀！ ​​​
Youngurt_D,09月23日 19:42 来自微博 weibo.com,0,0,0,瞎说！分明是39个！315j的彩蛋，不过原来片尾都是自动跳过，233~~ ​​​
Youngurt_D,09月17日 14:32 来自iPhone 6s,0,0,0,Surprise[允悲]我的心态呀。。！！这回彻底把祖宗给端过来了。。第7窝了，不想走进为何要走近[微笑]。 ​​​
情香缘-波,2014-12-10 18:05:28 来自中兴V5 Max,0,0,0,我的午餐唉 ​​​
情香缘-波,2014-11-28 08:56:56 来自中兴V5 Max,53,1977,49,这是一幅很神奇的招财转运符，据传，68秒内转发，正财偏财都来，好运就会降临！ ​​​
飞老七,2016-01-13 15:49:36 来自三星Galaxy NOTE III,0,0,0,分享图片 ​​​
飞老七,2015-03-03 18:21:25 来自手机微博触屏版,0,0,0,我参与了@思想聚焦 发起的投票【挂号难，谁之过】，我投给了“小地方医疗条件差，得了病都往大医院跑！”这个选项。你也快来表态吧：挂号难，谁之过 ​​​
飞老七,2014-12-16 21:22:06 来自三星Galaxy NOTE III,0,0,0,抱歉，此微博已被作者删除。查看帮助：http://t.cn/Rfd3rQV
飞老七,2014-02-22 18:20:11 来自微博客户端,0,0,0,我刚更新了#新浪微博G3版客户端#，1.信息流新增地点卡片；2.新增悄悄关注分组，发给我的定向微博分组；4.会员支持微博置顶；5.广场新增掌上营业厅；6.支持Android 4.2系统；下载地址：http://t.cn/zjDKHUi ​​​
飞老七,"2012-01-28 22:50:40 来自<a href=""https://weibo.cn/sinaurl?f=w&amp;u=http%3A%2F%2Fdown.sina.cn%2Fsinaclient%2Fweibo%2Findex%2Fgsid%2F0%2Fmid%2F0"">iPhone客户端</a>",3,3654,632,1965年2月李小龙参加美国福克斯电影公司面试。。。什么是霸气外露，信心十足~~！[good]    http://t.cn/z0FBMcJ   ​​​
飞老七,"2012-01-28 12:12:23 来自<a href=""https://weibo.cn/sinaurl?f=w&amp;u=http%3A%2F%2Fdown.sina.cn%2Fsinaclient%2Fweibo%2Findex%2Fgsid%2F0%2Fmid%2F0"">iPhone客户端</a>",0,597,129,这是一张珍贵的照片！50年代，一个中国女孩在台湾大街上被一个美国大兵偷拍。照片上的女孩儿非常气愤，恶狠狠的看着拍照的美国小子。她叫毕丽娜，来自哈尔滨。他叫费伟德，是一名驻台美军。这是他们第一次见面的情景。后来他们相知相恋，1960年的圣诞节，他们的儿子出生，中文名叫做费翔。 ​​​
飞老七,"2011-11-26 14:29:01 来自<a href=""https://weibo.cn/sinaurl?f=w&amp;u=http%3A%2F%2Fdown.sina.cn%2Fsinaclient%2Fweibo%2Findex%2Fgsid%2F0%2Fmid%2F0"">iPhone客户端</a>",0,0,0,新人到，人欢笑，朗里个朗 ​​​
呆萌的天使在微笑,10月21日 21:42 来自OPPO R9,0,0,0,你确不在 铜仁·铜仁职业技术学院 ​​​
天玎,10月19日 23:07 来自Weibo.intl,0,0,0,这年头，不来个腰肌劳损，重度脂肪肝，肾结石，都不好意思出来混 ​​​
天玎,09月14日 16:05 来自微博 weibo.com,19,15,4,今年布克奖的短名单已经公布，入围的是：《4321》 by Paul Auster《History of Wolves》 by Emily Fridlund《Exit West》 by Mohsin Hamid《Elmet》 by Fiona Mozley《Lincoln in the Bardo》 by George Saunders《Autumn》 by Ali Smith ​​​
天玎,09月04日 13:57 来自微博 weibo.com,1,0,0,出门上班，电梯里面老奶奶看我低头看手机说，别老是看手机，对颈椎不好，站姿要做到后颈碰到衣领，但是得自然放松。 ​​​
天玎,06月05日 11:57 来自微博 weibo.com,0,0,0,nginx 确实是神器；新 MacBook Pro 性能渣、续航渣、键盘渣 ​​​
天玎,06月04日 19:51 来自WeicoPro,81,175,15,各种圆的线条动效设计，爽的不要不要的~~~ ​​​
天玎,04月12日 16:56 来自WeicoPro,1,0,0,让专业的人做专业的事情，可以减少太多成本消耗。 ​​​
天玎,04月05日 14:08 来自WeicoPro,0,0,0,不熬夜；不吃垃圾食品、外卖；系统健身。 ​​​
天玎,2016-12-17 23:14:29 来自WeicoPro,1,0,1,萌萌的猫爪，很可爱呢[doge] ​​​
天玎,2016-12-14 18:40:02 来自WeicoPro,1,0,1,阿里云真是垃圾 ​​​
天玎,2016-09-20 20:29:48 来自WeicoPro,1,0,0,小人总会在阴暗处露个头，恶心你一下。 ​​​
用户6390225166,10月21日 21:40 来自贴吧客户端,0,0,0,【有认识葛爱玲的可以加微信必有重谢】 有认识葛爱玲的可以加微信必有重谢 有认识葛爱玲的可以加微信必有重谢 （分享自 @百度贴吧）#百度贴吧# http://t.cn/RWL9X5D ​​​
用户6390225166,10月21日 21:37 来自贴吧客户端,0,0,0,【需要的加微信】 需要的加微信 需要的加微信 （分享自 @百度贴吧）#百度贴吧# http://t.cn/RWLKxDl ​​​
用户6390225166,10月21日 21:16 来自OPPO R7 Plus,0,0,0,没想到能找到这张照片？无论十年二十年请记住我没有忘掉你。 ​​​
用户6390225166,10月21日 21:15 来自OPPO R7 Plus,0,0,0,漂亮不漂亮嘻嘻！ ​​​
用户6390225166,10月21日 21:11 来自贴吧客户端,0,0,0,【巾帼枭雄之谍血长天http://t.cn/RJLTMAH】 巾帼枭雄之谍血长天http://t.cn/RJLTMAH 巾帼枭雄之谍血长天 http://t.cn/RWLIoUQ（分享自 @百度贴吧）#百度贴吧# http://t.cn/RWLIoyN ​​​
用户6390225166,10月21日 21:09 来自贴吧客户端,0,0,0,【枭雄收规华国语链接:http://t.cn/RyhXctM】 枭雄收规华国语链接:http://t.cn/RyhXctM 枭雄 收规华 国语链接:http://t.cn/8kRBzcQ（分享自 @百度贴吧）#百度贴吧# http://t.cn/RWLfuF5 ​​​
用户6390225166,10月21日 21:09 来自贴吧客户端,0,0,0,【枭雄收规华国语链接:http://t.cn/RyhXctM】 枭雄收规华国语链接:http://t.cn/RyhXctM 枭雄 收规华 国语链接:http://t.cn/8kRBzcQ（分享自 @百度贴吧）#百度贴吧# http://t.cn/RWLflFJ ​​​
用户6390225166,10月21日 21:08 来自贴吧客户端,0,0,0,【枭雄收规华国语链接:http://t.cn/RyhXctM】 枭雄收规华国语链接:http://t.cn/RyhXctM 枭雄 收规华 国语链接:http://t.cn/8kRBzcQ（分享自 @百度贴吧）#百度贴吧# http://t.cn/RWLfK5P ​​​
用户6390225166,10月21日 21:07 来自贴吧客户端,0,0,0,【S破狼·贪狼.1080P.WEB-DL.H264.AAC.C】 S破狼·贪狼.1080P.WEB-DL.H264.AAC.C S破狼·贪狼.1080P.WEB-DL.H264.AAC.CHT-YueTV...（分享自 @百度贴吧）#百度贴吧# http://t.cn/RWLVk1v ​​​
